2021-04-25 14:17:41,202.117.112.3,10.177.15.166,197,Ether / IP / UDP / DNS Ans "b'settingsfd-geo.trafficmanager.net.'" ,53,62473,DNS,good
2021-04-25 14:17:41,10.177.15.166,52.139.168.125,74,Ether / IP / TCP 10.177.15.166:50994 > 52.139.168.125:https S,50994,443,HTTPS,good
2021-04-25 14:17:41,52.139.168.125,10.177.15.166,66,Ether / IP / TCP 52.139.168.125:https > 10.177.15.166:50994 SA,443,50994,HTTPS,good
2021-04-25 14:17:41,10.177.15.166,52.139.168.125,54,Ether / IP / TCP 10.177.15.166:50994 > 52.139.168.125:https A,50994,443,HTTPS,good
2021-04-25 14:17:41,10.177.15.166,52.139.168.125,264,Ether / IP / TCP / TLS 10.177.15.166:50994 > 52.139.168.125:443 / TLS / TLS Handshake - Client Hello,50994,443,HTTPS,good
2021-04-25 14:17:41,52.139.168.125,10.177.15.166,1502,Ether / IP / TCP / TLS 52.139.168.125:443 > 10.177.15.166:50994 / TLS / TLS Handshake - Server Hello / Raw,443,50994,HTTPS,good
2021-04-25 14:17:41,52.139.168.125,10.177.15.166,1502,Ether / IP / TCP 52.139.168.125:https > 10.177.15.166:50994 A / _TLSEncryptedContent,443,50994,HTTPS,good
2021-04-25 14:17:41,52.139.168.125,10.177.15.166,851,Ether / IP / TCP 52.139.168.125:https > 10.177.15.166:50994 PA / _TLSEncryptedContent,443,50994,HTTPS,good
2021-04-25 14:17:41,10.177.15.166,52.139.168.125,54,Ether / IP / TCP 10.177.15.166:50994 > 52.139.168.125:https A,50994,443,HTTPS,good
2021-04-25 14:17:41,10.177.15.166,52.139.168.125,147,Ether / IP / TCP / TLS / TLS / TLS 10.177.15.166:50994 > 52.139.168.125:443 / TLS / TLS Handshake - Hello Request / TLS Handshake - Hello Request / Raw,50994,443,HTTPS,good
2021-04-25 14:17:41,52.139.168.125,10.177.15.166,105,Ether / IP / TCP / TLS / TLS 52.139.168.125:443 > 10.177.15.166:50994 / TLS / TLS Handshake - Hello Request / TLS Handshake - Hello Request / Raw,443,50994,HTTPS,good
2021-04-25 14:17:41,52.139.168.125,10.177.15.166,123,Ether / IP / TCP / TLS 52.139.168.125:443 > 10.177.15.166:50994 / TLS / TLS Application Data,443,50994,HTTPS,good
2021-04-25 14:17:41,10.177.15.166,52.139.168.125,54,Ether / IP / TCP 10.177.15.166:50994 > 52.139.168.125:https A,50994,443,HTTPS,good
